2000
0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j
0.00017754-6.24776e-05j,9.7127e-05-2.72367e-05j,2.45012e-05-1.62691e-05j,1.86083e-05-8.23845e-06j,7.236e-06-1.15594e-05j,6.24241e-07-4.25825e-06j,-2.4389e-06-4.05519e-06j,-6.24442e-06-1.17685e-06j,-6.96179e-06-6.76321e-07j,-8.36134e-06+1.11156e-06j,-8.08769e-06+1.02953e-06j
0.00070913-0.000202155j,0.000386022-0.000126039j,9.34498e-05-7.67741e-05j,6.85316e-05-5.17426e-05j,2.22456e-05-4.8317e-05j,-4.71456e-06-2.6176e-05j,-1.71856e-05-1.91044e-05j,-3.22112e-05-7.58837e-06j,-3.46381e-05-2.14772e-06j,-3.93186e-05+4.81206e-06j,-3.69225e-05+6.653e-06j
0.00157939-0.000498471j,0.000844014-0.000370586j,0.000182196-0.000225797j,0.000124105-0.000162818j,2.03825e-05-0.000129214j,-3.80755e-05-7.44196e-05j,-6.30873e-05-4.48482e-05j,-9.24408e-05-1.17841e-05j,-9.3489e-05+7.98878e-06j,-9.90222e-05+2.62109e-05j,-8.89533e-05+3.22631e-05j
0.00275288-0.00102888j,0.0014213-0.00082855j,0.000242636-0.00049529j,0.000140784-0.000356921j,-3.51218e-05-0.000253693j,-0.000125627-0.000137864j,-0.000155557-6.28539e-05j,-0.000191083+8.33167e-06j,-0.000178843+5.24657e-05j,-0.00017602+8.6067e-05j,-0.000149566+9.46853e-05j
0.0041749-0.00186155j,0.00204478-0.00154868j,0.000212128-0.000891938j,6.86295e-05-0.000622449j,-0.000176991-0.000396975j,-0.000281597-0.000188161j,-0.000293462-4.6521e-05j,-0.000314004+7.32098e-05j,-0.000269203+0.00014415j,-0.000245412+0.000189791j,-0.000195539+0.000193686j
0.00577577-0.00304937j,0.00262838-0.00255243j,2.92907e-05-0.00139253j,-0.000130132-0.000922404j,-0.000419044-0.000518241j,-0.000500167-0.000192562j,-0.000459951+2.4915e-05j,-0.000438643+0.000189873j,-0.000342999+0.000279118j,-0.000288823+0.000326291j,-0.000213998+0.00031607j
0.0074769-0.0046269j,0.00308544-0.00383275j,-0.000351434-0.00195006j,-0.000469794-0.00120728j,-0.000751778-0.000576495j,-0.000758951-0.000127737j,-0.000631721+0.00015914j,-0.000545647+0.00035329j,-0.000388803+0.000446142j,-0.000300708+0.000482515j,-0.000203762+0.000451264j
0.0091967-0.00661007j,0.00333844-0.00535828j,-0.000952717-0.00250558j,-0.000941393-0.00143009j,-0.00114977-0.000543094j,-0.00103023+1.43543e-05j,-0.000788898+0.000352626j,-0.000623644+0.000554046j,-0.000403343+0.00063674j,-0.000280831+0.000652343j,-0.000164959+0.00059668j
0.0108554-0.0089976j,0.00332502-0.00708006j,-0.00177453-0.00299954j,-0.00152044-0.00155585j,-0.00158289-0.00040488j,-0.00129052+0.000230027j,-0.000918888+0.000597826j,-0.000666782+0.000785081j,-0.000384334+0.000848395j,-0.000225626+0.00083524j,-9.17064e-05+0.000752604j
