0,0,0,0
-2.20655e-07,-2.80738e-06,-2.4991e-05,-2.4991e-05
-2.16199e-06,-1.50767e-05,-8.08608e-05,-8.08608e-05
-9.48035e-06,-4.84865e-05,-0.000199377,-0.000199377
-2.97433e-05,-0.000122614,-0.000411485,-0.000411485
-7.63485e-05,-0.000264361,-0.000744365,-0.000744365
-0.000170209,-0.000506686,-0.00121896,-0.00121896
-0.000341057,-0.000886858,-0.00184872,-0.00184872
-0.000628282,-0.00144454,-0.0026394,-0.0026394
-0.00108129,-0.00221994,-0.00358964,-0.00358964
-0.00175944,-0.00325211,-0.00469195,-0.00469195
-0.00273156,-0.00457763,-0.00593402,-0.00593402
-0.0040752,-0.00622951,-0.00730008,-0.00730008
-0.00587563,-0.00823654,-0.00877205,-0.00877205
-0.00822477,-0.0106228,-0.0103306,-0.0103306
-0.0112199,-0.0134074,-0.0119558,-0.0119558
-0.0149625,-0.0166047,-0.0136283,-0.0136283
-0.0195571,-0.020224,-0.0153293,-0.0153293
-0.0251097,-0.0242702,-0.0170414,-0.0170414
-0.0317275,-0.0287442,-0.0187487,-0.0187487
-0.0395169,-0.033643,-0.0204374,-0.0204374
-0.0485835,-0.0389603,-0.0220952,-0.0220952
-0.0590309,-0.0446872,-0.0237125,-0.0237125
-0.07096,-0.0508125,-0.025281,-0.025281
-0.0844689,-0.0573231,-0.0267944,-0.0267944
-0.0996522,-0.0642046,-0.0282472,-0.0282472
-0.116601,-0.0714412,-0.0296348,-0.0296348
-0.135401,-0.0790162,-0.0309532,-0.0309532
-0.156135,-0.0869117,-0.0321981,-0.0321981
-0.178881,-0.0951088,-0.0333653,-0.0333653
-0.203713,-0.103587,-0.0344499,-0.0344499
-0.230697,-0.112326,-0.0354455,-0.0354455
-0.259895,-0.121302,-0.0363447,-0.0363447
-0.291365,-0.13049,-0.0371385,-0.0371385
-0.325155,-0.139862,-0.0378169,-0.0378169
-0.361309,-0.149388,-0.0383691,-0.0383691
-0.399859,-0.159035,-0.0387835,-0.0387835
-0.440833,-0.168767,-0.0390486,-0.0390486
-0.484247,-0.178546,-0.0391541,-0.0391541
-0.530106,-0.18833,-0.0390915,-0.0390915
-0.578408,-0.198077,-0.0388562,-0.0388562
-0.629138,-0.207743,-0.0384475,-0.0384475
-0.68227,-0.217286,-0.0378688,-0.0378688
-0.737768,-0.226664,-0.0371288,-0.0371288
-0.795585,-0.235838,-0.036241,-0.036241
-0.855667,-0.244774,-0.0352237,-0.0352237
-0.91795,-0.253441,-0.0340984,-0.0340984
-0.982364,-0.261816,-0.0328866,-0.0328866
-1.04883,-0.269879,-0.0316062,-0.0316062
-1.11728,-0.277614,-0.0302683,-0.0302683
-1.18761,-0.285008,-0.0288736,-0.0288736
-1.25975,-0.292045,-0.0274108,-0.0274108
-1.3336,-0.298706,-0.0258547,-0.0258547
-1.40907,-0.304962,-0.0241661,-0.0241661
-1.48605,-0.310774,-0.0222935,-0.0222935
-1.56442,-0.316088,-0.0201788,-0.0201788
-1.64404,-0.320838,-0.0177628,-0.0177628
-1.72478,-0.32494,-0.0149944,-0.0149944
-1.80645,-0.328302,-0.011838,-0.011838
-1.88886,-0.330826,-0.00828261,-0.00828261
-1.97179,-0.332412,-0.00434735,-0.00434735
-2.05498,-0.332972,-8.5526e-05,-8.5526e-05
-2.13818,-0.332434,0.00441588,0.00441588
-2.22111,-0.330753,0.00904142,0.00904142
-2.30347,-0.327914,0.0136572,0.0136572
-2.38497,-0.323937,0.0181235,0.0181235
-2.46534,-0.318876,0.0223089,0.0223089
-2.54433,-0.312816,0.0261023,0.0261023
-2.62168,-0.305865,0.0294229,0.0294229
-2.6972,-0.298148,0.0322241,0.0322241
-2.7707,-0.289797,0.0344925,0.0344925
-2.84205,-0.280945,0.0362441,0.0362441
-2.91114,-0.271715,0.0375195,0.0375195
-2.97789,-0.26222,0.0383773,0.0383773
-3.04224,-0.252556,0.0388875,0.0388875
-3.10416,-0.242799,0.0391245,0.0391245
-3.16364,-0.23301,0.0391616,0.0391616
-3.22066,-0.22323,0.0390666,0.0390666
-3.27525,-0.213483,0.0388976,0.0388976
-3.32741,-0.203783,0.0386994,0.0386994
-3.37715,-0.194133,0.0385031,0.0385031
-3.42448,-0.18453,0.0383261,0.0383261
-3.46942,-0.174968,0.0381747,0.0381747
-3.51197,-0.165441,0.0380459,0.0380459
-3.55214,-0.155944,0.0379292,0.0379292
-3.58994,-0.146477,0.0378078,0.0378078
-3.62538,-0.137042,0.0376601,0.0376601
-3.65847,-0.127651,0.0374616,0.0374616
-3.68921,-0.118318,0.0371868,0.0371868
-3.71763,-0.109066,0.0368114,0.0368114
-3.74375,-0.0999224,0.0363141,0.0363141
-3.76761,-0.0909205,0.0356771,0.0356771
-3.78923,-0.082097,0.0348838,0.0348838
-3.80867,-0.073493,0.0339187,0.0339187
-3.826,-0.0651531,0.0327694,0.0327694
-3.84127,-0.0571241,0.0314314,0.0314314
-3.85459,-0.0494527,0.0299111,0.0299111
-3.86603,-0.0421823,0.0282278,0.0282278
-3.87572,-0.0353499,0.0264125,0.0264125
-3.88375,-0.0289838,0.0245039,0.0245039
-3.89025,-0.0231023,0.0225431,0.0225431
-3.89534,-0.0177133,0.0205704,0.0205704
-3.89914,-0.0128146,0.018627,0.018627
-3.90179,-0.00839351,0.0167582,0.0167582
-3.90338,-0.00442511,0.0150137,0.0150137
-3.90403,-0.000871906,0.0134452,0.0134452
-3.90384,0.00231644,0.0121027,0.0121027
-3.9029,0.00520216,0.0110311,0.0110311
-3.90126,0.0078578,0.0102675,0.0102675
-3.89898,0.010364,0.00983874,0.00983874
-3.89609,0.0128064,0.00975865,0.00975865
-3.89258,0.0152725,0.0100263,0.0100263
-3.88844,0.0178474,0.0106256,0.0106256
-3.88364,0.0206106,0.0115273,0.0115273
-3.87811,0.023633,0.0126912,0.0126912
-3.8718,0.026974,0.0140672,0.0140672
-3.8646,0.0306792,0.0155938,0.0155938
-3.85642,0.0347773,0.0171963,0.0171963
-3.84717,0.0392761,0.0187834,0.0187834
-3.83675,0.0441587,0.0202465,0.0202465
-3.82507,0.0493786,0.0214609,0.0214609
-3.81204,0.054857,0.0222912,0.0222912
-3.79763,0.0604803,0.0225969,0.0225969
-3.7818,0.0660998,0.0222392,0.0222392
-3.76459,0.0715333,0.0210876,0.0210876
-3.74607,0.0765675,0.0190279,0.0190279
-3.72636,0.0809637,0.0159711,0.0159711
-3.70566,0.0844648,0.0118625,0.0118625
-3.68422,0.0868058,0.00669192,0.00669192
-3.66238,0.0877253,0.000502863,0.000502863
-3.6405,0.0869804,-0.00660209,-0.00660209
-3.61904,0.0843609,-0.0144624,-0.0144624
-3.59849,0.0797034,-0.0228683,-0.0228683
-3.57937,0.0729013,-0.0315778,-0.0315778
-3.56222,0.0639102,-0.0403386,-0.0403386
-3.54759,0.0527478,-0.0489119,-0.0489119
-3.53602,0.0394874,-0.0570917,-0.0570917
-3.52801,0.0242488,-0.0647136,-0.0647136
-3.52404,0.00718769,-0.0716546,-0.0716546
-3.52455,-0.0115143,-0.0778298,-0.0778298
-3.52992,-0.0316592,-0.0831938,-0.0831938
-3.54048,-0.0530427,-0.0877412,-0.0877412
-3.55653,-0.0754636,-0.0914992,-0.0914992
-3.57828,-0.0987302,-0.0945157,-0.0945157
-3.60595,-0.122664,-0.0968446,-0.0968446
-3.63966,-0.147099,-0.098533,-0.098533
-3.67952,-0.171879,-0.099611,-0.099611
-3.72561,-0.196854,-0.100085,-0.100085
-3.77795,-0.22187,-0.0999345,-0.0999345
-3.83654,-0.246764,-0.0991058,-0.0991058
-3.90131,-0.271359,-0.0975177,-0.0975177
-3.97218,-0.295451,-0.0950712,-0.0950712
-4.04898,-0.318814,-0.0916658,-0.0916658
-4.1315,-0.341196,-0.0872105,-0.0872105
-4.21947,-0.362325,-0.0816317,-0.0816317
-4.31254,-0.381914,-0.0748799,-0.0748799
-4.41028,-0.399665,-0.0669364,-0.0669364
-4.51219,-0.415284,-0.0578192,-0.0578192
-4.61772,-0.428482,-0.0475898,-0.0475898
-4.72621,-0.438995,-0.036366,-0.036366
-4.83698,-0.446597,-0.0243367,-0.0243367
-4.94926,-0.451118,-0.0117707,-0.0117707
-5.06227,-0.452466,0.000985232,0.000985232
-5.17523,-0.450644,0.013523,0.013523
-5.28734,-0.44576,0.0254049,0.0254049
-5.39787,-0.438032,0.0362066,0.0362066
-5.50615,-0.427778,0.0455627,0.0455627
-5.61159,-0.415394,0.0532063,0.0532063
-5.71371,-0.401331,0.0589932,0.0589932
-5.81215,-0.386055,0.0629088,0.0629088
-5.90667,-0.370025,0.0650558,0.0650558
-5.99714,-0.353659,0.0656283,0.0656283
-6.08351,-0.337321,0.0648774,0.0648774
-6.16583,-0.321308,0.0630805,0.0630805
-6.24421,-0.305845,0.0605141,0.0605141
-6.31881,-0.291094,0.0574355,0.0574355
-6.38982,-0.277152,0.054071,0.054071
-6.45745,-0.264066,0.0506094,0.0506094
