10 1 5 5 0.01 0.2
0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792 0 -0.857792
31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312 31.9354 -1.06312
63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682 63.7833 -1.67682
95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206 95.4572 -2.69206
126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773 126.873 -4.09773
