0.253121,0.836381,-0.441627
0.253678,0.841888,-0.442761
0.254237,0.847405,-0.443875
0.254797,0.852932,-0.44497
0.25536,0.858469,-0.446044
0.255924,0.864016,-0.447099
0.25649,0.869574,-0.448134
0.257058,0.875142,-0.449148
0.257627,0.88072,-0.450143
0.258198,0.886308,-0.451119
0.258771,0.891907,-0.452074
0.259346,0.897516,-0.453009
0.259922,0.903135,-0.453925
0.260499,0.908765,-0.454821
0.261078,0.914405,-0.455696
0.261659,0.920055,-0.456553
0.262241,0.925716,-0.457389
0.262825,0.931388,-0.458205
0.26341,0.93707,-0.459002
0.263997,0.942762,-0.459779
0.264585,0.948465,-0.460536
0.265174,0.954179,-0.461274
0.265765,0.959903,-0.461991
0.266357,0.965637,-0.462689
0.266951,0.971383,-0.463368
0.267546,0.977139,-0.464027
0.268142,0.982905,-0.464666
0.268739,0.988682,-0.465285
0.269338,0.99447,-0.465885
0.269938,1.00027,-0.466465
0.270539,1.00608,-0.467026
0.271141,1.0119,-0.467567
0.271744,1.01773,-0.468088
0.272349,1.02357,-0.46859
0.272954,1.02942,-0.469073
0.273561,1.03529,-0.469536
0.274169,1.04116,-0.46998
0.274777,1.04704,-0.470404
0.275387,1.05294,-0.470809
0.275998,1.05885,-0.471195
0.27661,1.06476,-0.471561
0.277222,1.07069,-0.471908
0.277836,1.07663,-0.472236
0.27845,1.08258,-0.472545
0.279065,1.08854,-0.472834
0.279681,1.09451,-0.473104
0.280298,1.1005,-0.473355
0.280916,1.10649,-0.473587
0.281534,1.1125,-0.4738
0.282153,1.11851,-0.473994
0.282773,1.12454,-0.474169
0.283393,1.13057,-0.474325
0.284015,1.13662,-0.474462
0.284636,1.14268,-0.474581
0.285259,1.14875,-0.47468
0.285882,1.15483,-0.47476
0.286505,1.16093,-0.474822
0.287129,1.16703,-0.474865
0.287754,1.17314,-0.47489
0.288379,1.17927,-0.474896
0.289005,1.18541,-0.474883
0.289631,1.19155,-0.474851
0.290257,1.19771,-0.474801
0.290884,1.20388,-0.474733
0.291511,1.21006,-0.474646
0.292138,1.21625,-0.474541
0.292766,1.22246,-0.474417
0.293394,1.22867,-0.474275
0.294023,1.23489,-0.474115
0.294651,1.24113,-0.473937
0.29528,1.24738,-0.47374
0.295909,1.25363,-0.473525
0.296538,1.2599,-0.473293
0.297167,1.26618,-0.473042
0.297797,1.27247,-0.472773
0.298426,1.27877,-0.472486
0.299056,1.28509,-0.472181
0.299685,1.29141,-0.471859
0.300315,1.29774,-0.471519
0.300944,1.30409,-0.471161
0.301574,1.31045,-0.470785
0.302203,1.31681,-0.470391
0.302833,1.32319,-0.46998
0.303462,1.32958,-0.469552
0.304091,1.33598,-0.469106
0.30472,1.34239,-0.468642
0.305349,1.34882,-0.468161
0.305977,1.35525,-0.467663
0.306606,1.36169,-0.467148
0.307234,1.36815,-0.466615
0.307862,1.37462,-0.466065
0.308489,1.38109,-0.465498
0.309116,1.38758,-0.464914
0.309743,1.39408,-0.464312
0.310369,1.40059,-0.463694
0.310995,1.40711,-0.463059
0.311621,1.41364,-0.462407
0.312246,1.42018,-0.461738
0.312871,1.42674,-0.461053
0.313495,1.4333,-0.460351
0.314118,1.43987,-0.459632
0.314741,1.44646,-0.458896
0.315364,1.45306,-0.458144
0.315985,1.45966,-0.457376
0.316607,1.46628,-0.456591
0.317227,1.47291,-0.45579
0.317847,1.47955,-0.454973
0.318466,1.4862,-0.454139
0.319084,1.49286,-0.453289
0.319702,1.49953,-0.452423
0.320319,1.50621,-0.451541
0.320935,1.5129,-0.450643
0.32155,1.51961,-0.449729
0.322164,1.52632,-0.448799
0.322778,1.53304,-0.447853
0.32339,1.53978,-0.446892
0.324002,1.54652,-0.445914
0.324613,1.55328,-0.444922
0.325223,1.56004,-0.443913
0.325831,1.56682,-0.442889
0.326439,1.57361,-0.44185
0.327046,1.58041,-0.440795
0.327651,1.58721,-0.439725
0.328256,1.59403,-0.43864
0.328859,1.60086,-0.437539
0.329461,1.6077,-0.436423
0.330062,1.61455,-0.435293
0.330662,1.62141,-0.434147
0.331261,1.62828,-0.432986
0.331858,1.63516,-0.43181
0.332454,1.64205,-0.43062
0.333049,1.64895,-0.429415
0.333643,1.65586,-0.428195
0.334235,1.66278,-0.42696
0.334826,1.66971,-0.425711
0.335415,1.67665,-0.424447
0.336003,1.6836,-0.423169
0.33659,1.69056,-0.421877
0.337175,1.69753,-0.42057
0.337759,1.70451,-0.419249
0.338341,1.71151,-0.417914
0.338922,1.71851,-0.416564
0.339501,1.72552,-0.415201
0.340078,1.73254,-0.413824
0.340654,1.73957,-0.412433
0.341229,1.74661,-0.411027
0.341802,1.75366,-0.409609
0.342373,1.76072,-0.408176
0.342942,1.76779,-0.40673
0.34351,1.77486,-0.40527
0.344076,1.78195,-0.403797
0.34464,1.78905,-0.40231
0.345203,1.79616,-0.40081
0.345763,1.80328,-0.399296
0.346322,1.8104,-0.39777
0.346879,1.81754,-0.39623
0.347434,1.82468,-0.394677
0.347988,1.83184,-0.393111
0.348539,1.839,-0.391532
0.349089,1.84618,-0.38994
0.349636,1.85336,-0.388335
0.350182,1.86055,-0.386718
0.350725,1.86775,-0.385088
0.351267,1.87496,-0.383445
0.351806,1.88218,-0.38179
0.352344,1.88941,-0.380122
0.352879,1.89665,-0.378442
0.353412,1.9039,-0.376749
0.353944,1.91115,-0.375044
0.354473,1.91842,-0.373327
0.355,1.92569,-0.371598
0.355524,1.93297,-0.369857
0.356047,1.94026,-0.368104
0.356567,1.94756,-0.366339
0.357085,1.95487,-0.364562
0.357601,1.96219,-0.362773
0.358114,1.96952,-0.360973
0.358626,1.97685,-0.359161
0.359134,1.98419,-0.357337
0.359641,1.99155,-0.355502
0.360145,1.99891,-0.353656
0.360647,2.00628,-0.351798
0.361146,2.01365,-0.349929
0.361643,2.02104,-0.348049
0.362138,2.02843,-0.346157
0.36263,2.03583,-0.344255
0.363119,2.04325,-0.342341
0.363606,2.05066,-0.340417
0.364091,2.05809,-0.338482
0.364573,2.06553,-0.336536
0.365052,2.07297,-0.334579
0.365529,2.08042,-0.332612
0.366004,2.08788,-0.330634
0.366475,2.09535,-0.328646
0.366944,2.10282,-0.326647
0.367411,2.1103,-0.324638
0.367874,2.11779,-0.322619
0.368335,2.12529,-0.320589
0.368794,2.1328,-0.31855
0.369249,2.14031,-0.3165
0.369702,2.14783,-0.314441
0.370152,2.15536,-0.312371
0.370599,2.1629,-0.310292
0.371044,2.17044,-0.308203
0.371485,2.17799,-0.306105
0.371924,2.18555,-0.303996
0.37236,2.19312,-0.301879
0.372793,2.20069,-0.299751
0.373224,2.20827,-0.297615
0.373651,2.21586,-0.295469
0.374075,2.22345,-0.293314
0.374497,2.23105,-0.29115
0.374915,2.23866,-0.288977
0.375331,2.24628,-0.286795
0.375743,2.2539,-0.284604
0.376153,2.26153,-0.282404
0.376559,2.26916,-0.280195
0.376963,2.27681,-0.277977
0.377363,2.28446,-0.275751
0.377761,2.29211,-0.273517
0.378155,2.29977,-0.271274
0.378546,2.30744,-0.269023
0.378934,2.31512,-0.266763
0.379319,2.3228,-0.264495
0.379701,2.33049,-0.262219
0.38008,2.33818,-0.259935
0.380455,2.34589,-0.257643
0.380828,2.35359,-0.255343
0.381197,2.36131,-0.253035
0.381563,2.36903,-0.250719
0.381925,2.37675,-0.248396
0.382285,2.38448,-0.246065
0.382641,2.39222,-0.243726
0.382994,2.39996,-0.24138
0.383343,2.40771,-0.239027
0.383689,2.41547,-0.236666
0.384032,2.42323,-0.234298
0.384372,2.43099,-0.231923
0.384708,2.43877,-0.229541
0.385041,2.44654,-0.227151
0.385371,2.45433,-0.224755
0.385697,2.46212,-0.222352
0.38602,2.46991,-0.219943
0.386339,2.47771,-0.217526
0.386655,2.48551,-0.215103
0.386967,2.49332,-0.212673
0.387277,2.50114,-0.210237
0.387582,2.50896,-0.207795
0.387884,2.51678,-0.205346
0.388183,2.52461,-0.202891
0.388478,2.53245,-0.20043
0.38877,2.54029,-0.197963
0.389058,2.54813,-0.195489
0.389342,2.55598,-0.19301
0.389623,2.56383,-0.190525
