2000
0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j
5.70913e-05-6.67123e-05j,4.61331e-05+1.34117e-05j,2.18802e-05-1.35181e-05j,1.28002e-05-4.44264e-06j,8.27838e-06-7.76915e-06j,6.41645e-06-2.48666e-06j,4.77554e-06-4.59236e-06j,3.66665e-06-1.88489e-06j,2.52407e-06-2.98816e-06j,1.67377e-06-1.49935e-06j,8.84921e-07-1.97854e-06j
0.000228399-0.000149833j,0.000184252+8.38348e-06j,8.72136e-05-4.18857e-05j,5.06321e-05-2.10811e-05j,3.23744e-05-2.58786e-05j,2.47576e-05-1.40244e-05j,1.80873e-05-1.71584e-05j,1.35462e-05-1.082e-05j,8.90608e-06-1.21393e-05j,5.44751e-06-8.32152e-06j,2.27248e-06-8.46609e-06j
0.000511867-0.000265842j,0.000411284-3.39695e-05j,0.000192409-0.000100462j,0.000109445-6.24893e-05j,6.78561e-05-6.48707e-05j,5.03302e-05-4.3672e-05j,3.50813e-05-4.54651e-05j,2.47154e-05-3.3428e-05j,1.42533e-05-3.29607e-05j,6.57084e-06-2.4908e-05j,-3.34168e-07-2.28758e-05j
0.000902781-0.000431164j,0.000720131-0.000132295j,0.000329409-0.000203993j,0.000180579-0.000140136j,0.000105662-0.000133649j,7.3912e-05-9.83322e-05j,4.65894e-05-9.46539e-05j,2.82598e-05-7.33091e-05j,1.01161e-05-6.76364e-05j,-2.72323e-06-5.21938e-05j,-1.3826e-05-4.50537e-05j
0.00139378-0.000661489j,0.00109976-0.000303747j,0.000486016-0.000364892j,0.000251438-0.000262308j,0.000133216-0.000237144j,8.33379e-05-0.000180281j,4.11873e-05-0.000164756j,1.37599e-05-0.000128669j,-1.26794e-05-0.000112902j,-3.01608e-05-8.58551e-05j,-4.43406e-05-7.00026e-05j
0.0019751-0.000971188j,0.00153584-0.00056296j,0.000647019-0.000591983j,0.00030721-0.000432821j,0.000136741-0.000375184j,6.63745e-05-0.000286342j,8.52004e-06-0.000250301j,-2.70859e-05-0.000192449j,-6.03101e-05-0.000160725j,-7.98296e-05-0.000117527j,-9.4001e-05-8.95789e-05j
0.00263504-0.00137292j,0.00201157-0.000921452j,0.000795574-0.000889987j,0.00033274-0.000650867j,0.000103533-0.000542881j,1.32111e-05-0.000408961j,-5.81805e-05-0.00034212j,-9.81187e-05-0.000254804j,-0.000133977-0.000201338j,-0.000150722-0.000138183j,-0.000160085-9.59833e-05j
0.0033603-0.00187736j,0.00250855-0.00138733j,0.000914416-0.00125954j,0.000313951-0.000911568j,2.33584e-05-0.000731867j,-8.23976e-05-0.000538119j,-0.000161427-0.000429847j,-0.000198671-0.000306024j,-0.000230533-0.000226324j,-0.000238003-0.000141124j,-0.000236827-8.44094e-05j
0.00413643-0.00249309j,0.00300757-0.00196523j,0.000986857-0.00169746j,0.000238785-0.00120679j,-0.000110945-0.000931613j,-0.00022311-0.000663032j,-0.000300166-0.000503794j,-0.000324978-0.000338339j,-0.000344515-0.000230141j,-0.00033546-0.000123038j,-0.000318042-5.35369e-05j
0.00494825-0.00322647j,0.0034893-0.00265638j,0.000997593-0.00219727j,9.7775e-05-0.00152601j,-0.000303377-0.00113059j,-0.000408519-0.000773343j,-0.000470924-0.000555906j,-0.000471835-0.000346429j,-0.000470099-0.000210066j,-0.000437508-8.33742e-05j,-0.000398939-4.40326e-06j
0.00578024-0.00408174j,0.00393498-0.00345887j,0.000933306-0.00274976j,-0.00011568-0.00185729j,-0.000554988-0.00131723j,-0.000635871-0.000859863j,-0.000668896-0.000580045j,-0.000633844-0.000327126j,-0.000602278-0.000165323j,-0.000540105-2.30125e-05j,-0.00047665+6.11816e-05j
0.00661687-0.00506104j,0.00432689-0.004368j,0.000783022-0.00334374j,-0.000405352-0.00218808j,-0.000864355-0.0014807j,-0.000900851-0.000914936j,-0.000888827-0.000571844j,-0.000806154-0.000278763j,-0.000737286-9.60368e-05j,-0.000640753+5.69735e-05j,-0.000549803+0.000141873j
0.00744288-0.00616464j,0.00464872-0.00537674j,0.000538215-0.0039667j,-0.000772467-0.00250595j,-0.0012282-0.00161129j,-0.00119833-0.000932476j,-0.00112564-0.000528305j,-0.000984769-0.00020043j,-0.000872475-2.35011e-06j,-0.000737977+0.000156161j,-0.0006177+0.00023743j
0.00824347-0.00739105j,0.00488575-0.0064761j,0.000192742-0.00460535j,-0.00121613-0.00279903j,-0.00164202-0.00170063j,-0.00152294-0.000907711j,-0.00137475-0.000447232j,-0.00116648-9.12879e-05j,-0.00100586+0.000116204j,-0.000830572+0.00027518j,-0.000679415+0.000348814j
0.0090045-0.0087372j,0.005025-0.00765551j,-0.000257307-0.00524611j,-0.00173376-0.00305627j,-0.00210057-0.00174152j,-0.00186944-0.000836767j,-0.00163208-0.000326665j,-0.00134849+4.9949e-05j,-0.00113549+0.000260996j,-0.000916836+0.000415701j,-0.000733047+0.000477867j
0.0097126-0.0101986j,0.00505527-0.00890313j,-0.000813813-0.00587537j,-0.00232146-0.00326753j,-0.00259822-0.00172774j,-0.00223273-0.000716239j,-0.00189379-0.000164451j,-0.00152791+0.000225258j,-0.00125877+0.000434245j,-0.000993922+0.000580068j,-0.000775226+0.000626682j
0.0103553-0.0117694j,0.00496717-0.0102062j,-0.00147682-0.00647979j,-0.00297431-0.00342353j,-0.0031291-0.00165375j,-0.00260778-0.000542839j,-0.00215586+4.19888e-05j,-0.00170118+0.000437266j,-0.00137189+0.000638673j,-0.00105745+0.000770681j,-0.000800984+0.000796828j
0.010921-0.0134429j,0.00475309-0.0115511j,-0.00224474-0.00704639j,-0.00368657-0.0035158j,-0.00368704-0.0015145j,-0.00298928-0.000313207j,-0.00241365+0.000295637j,-0.00186357+0.000688954j,-0.00146956+0.000876948j,-0.00110145+0.000989286j,-0.000804002+0.000988602j
0.0113993-0.015211j,0.00440722-0.012924j,-0.00311448-0.00756273j,-0.00445178-0.00353656j,-0.00426553-0.00130523j,-0.00337142-2.38839e-05j,-0.00266148+0.000599675j,-0.0020089+0.000983188j,-0.00154486+0.00115105j,-0.00111857+0.00123632j,-0.000777146+0.00120047j
0.0117808-0.0170652j,0.00392542-0.0143106j,-0.00408162-0.00801696j,-0.00526283-0.00347872j,-0.00485757-0.00102147j,-0.00374751+0.00032858j,-0.0028924+0.000957108j,-0.00212946+0.00132217j,-0.00158945+0.00146169j,-0.00110057+0.0015104j,-0.000713184+0.00142884j
0.0120571-0.0189961j,0.00330525-0.0156966j,-0.00514051-0.00839789j,-0.00611193-0.00333579j,-0.00545543-0.000658992j,-0.0041098+0.000747383j,-0.00309799+0.00137034j,-0.00221601+0.00170691j,-0.00159391+0.00180782j,-0.00103886+0.00180812j,-0.000605432+0.00166812j
0.0122212-0.0209936j,0.00254584-0.0170676j,-0.00628435-0.00869508j,-0.00699056-0.00310192j,-0.00605052-0.00021405j,-0.00444925+0.0012351j,-0.00326833+0.00184062j,-0.00225805+0.00213664j,-0.00154809+0.00218619j,-0.000924951+0.00212384j,-0.000448204+0.00191094j
