0,0,0,0
-2.9831e-07,-3.6336e-06,-2.94041e-05,-2.94041e-05
-2.4549e-06,-1.50356e-05,-6.27947e-05,-6.27947e-05
-8.57714e-06,-3.56964e-05,-0.000104131,-0.000104131
-2.1269e-05,-6.80984e-05,-0.00015737,-0.00015737
-4.38776e-05,-0.000115699,-0.000226336,-0.000226336
-8.07318e-05,-0.000182884,-0.000314605,-0.000314605
-0.000137365,-0.000274891,-0.00042542,-0.00042542
-0.000220718,-0.000397722,-0.000561632,-0.000561632
-0.000339317,-0.000558039,-0.000725668,-0.000725668
-0.000503424,-0.000763053,-0.000919501,-0.000919501
-0.000725161,-0.00102041,-0.00114463,-0.00114463
-0.0010186,-0.00133808,-0.0014021,-0.0014021
-0.00139985,-0.00172422,-0.00169249,-0.00169249
-0.00188704,-0.00218709,-0.00201592,-0.00201592
-0.0025004,-0.00273493,-0.00237214,-0.00237214
-0.00326219,-0.00337585,-0.00276046,-0.00276046
-0.00419666,-0.00411776,-0.00317985,-0.00317985
-0.00533003,-0.00496827,-0.00362898,-0.00362898
-0.00669035,-0.0059346,-0.00410617,-0.00410617
-0.00830744,-0.00702354,-0.00460953,-0.00460953
-0.0102128,-0.00824138,-0.00513692,-0.00513692
-0.0124392,-0.00959382,-0.00568605,-0.00568605
-0.0150212,-0.011086,-0.00625447,-0.00625447
-0.0179942,-0.0127225,-0.00683969,-0.00683969
-0.0213947,-0.0145071,-0.00743913,-0.00743913
-0.0252602,-0.016443,-0.00805022,-0.00805022
-0.0296289,-0.0185329,-0.00867041,-0.00867041
-0.0345395,-0.0207788,-0.00929716,-0.00929716
-0.0400312,-0.0231818,-0.009928,-0.009928
-0.0461434,-0.0257429,-0.0105605,-0.0105605
-0.0529157,-0.0284621,-0.0111924,-0.0111924
-0.0603875,-0.0313389,-0.0118214,-0.0118214
-0.0685981,-0.0343723,-0.0124453,-0.0124453
-0.0775865,-0.0375609,-0.0130619,-0.0130619
-0.0873912,-0.0409025,-0.013669,-0.013669
-0.0980501,-0.0443944,-0.0142645,-0.0142645
-0.109601,-0.0480336,-0.0148461,-0.0148461
-0.122079,-0.0518161,-0.0154115,-0.0154115
-0.13552,-0.0557377,-0.0159582,-0.0159582
-0.149959,-0.0597935,-0.0164838,-0.0164838
-0.165427,-0.0639776,-0.0169854,-0.0169854
-0.181958,-0.0682839,-0.0174601,-0.0174601
-0.199579,-0.0727052,-0.0179046,-0.0179046
-0.218319,-0.0772334,-0.0183154,-0.0183154
-0.238204,-0.0818597,-0.0186886,-0.0186886
-0.259256,-0.0865742,-0.0190201,-0.0190201
-0.281497,-0.0913659,-0.0193053,-0.0193053
-0.304944,-0.0962226,-0.0195396,-0.0195396
-0.329613,-0.101131,-0.0197181,-0.0197181
-0.355513,-0.106077,-0.0198359,-0.0198359
-0.382653,-0.111043,-0.0198879,-0.0198879
-0.411035,-0.116015,-0.0198691,-0.0198691
-0.440659,-0.120972,-0.0197748,-0.0197748
-0.471518,-0.125895,-0.0196008,-0.0196008
-0.503602,-0.130765,-0.0193434,-0.0193434
-0.536895,-0.13556,-0.0189997,-0.0189997
-0.571374,-0.140258,-0.0185679,-0.0185679
-0.607014,-0.144836,-0.0180476,-0.0180476
-0.643781,-0.149274,-0.0174393,-0.0174393
-0.681637,-0.153549,-0.0167455,-0.0167455
-0.72054,-0.15764,-0.0159697,-0.0159697
-0.76044,-0.161527,-0.0151172,-0.0151172
-0.801285,-0.165193,-0.0141948,-0.0141948
-0.843017,-0.168619,-0.0132106,-0.0132106
-0.885574,-0.171794,-0.012174,-0.012174
-0.928892,-0.174703,-0.0110951,-0.0110951
-0.972903,-0.177338,-0.00998432,-0.00998432
-1.01754,-0.179693,-0.00885232,-0.00885232
-1.06273,-0.181764,-0.00770914,-0.00770914
-1.1084,-0.183548,-0.0065642,-0.0065642
-1.15448,-0.185046,-0.00542588,-0.00542588
-1.2009,-0.186262,-0.00430128,-0.00430128
-1.24758,-0.187199,-0.00319587,-0.00319587
-1.29447,-0.187862,-0.00211335,-0.00211335
-1.34149,-0.188257,-0.00105553,-0.00105553
-1.38858,-0.188392,-2.23886e-05,-2.23886e-05
-1.43567,-0.18827,0.000987682,0.000987682
-1.48269,-0.187899,0.00197759,0.00197759
-1.5296,-0.187283,0.00295119,0.00295119
-1.57632,-0.186425,0.0039129,0.0039129
-1.62279,-0.185327,0.00486737,0.00486737
-1.66896,-0.183991,0.00581908,0.00581908
-1.71477,-0.182417,0.00677202,0.00677202
-1.76015,-0.180605,0.0077294,0.0077294
-1.80505,-0.178552,0.00869341,0.00869341
-1.8494,-0.176258,0.00966501,0.00966501
-1.89316,-0.173719,0.0106439,0.0106439
-1.93624,-0.170935,0.0116285,0.0116285
-1.9786,-0.167905,0.0126159,0.0126159
-2.02018,-0.164627,0.0136023,0.0136023
-2.0609,-0.161104,0.014583,0.014583
-2.10071,-0.157337,0.0155526,0.0155526
-2.13955,-0.153329,0.0165056,0.0165056
-2.17735,-0.149086,0.0174364,0.0174364
-2.21407,-0.144613,0.0183397,0.0183397
-2.24964,-0.139919,0.0192108,0.0192108
-2.28401,-0.135011,0.0200453,0.0200453
-2.31713,-0.129899,0.0208398,0.0208398
-2.34895,-0.124594,0.0215916,0.0215916
-2.37941,-0.119107,0.022299,0.022299
-2.40849,-0.113449,0.0229611,0.0229611
-2.43612,-0.10763,0.0235779,0.0235779
-2.46229,-0.101664,0.0241505,0.0241505
-2.48694,-0.0955589,0.02468,0.02468
-2.51006,-0.089327,0.025168,0.025168
-2.5316,-0.0829782,0.0256161,0.0256161
-2.55154,-0.0765223,0.0260254,0.0260254
-2.56985,-0.0699687,0.0263968,0.0263968
-2.58651,-0.063327,0.0267306,0.0267306
-2.60151,-0.0566066,0.0270261,0.0270261
-2.61481,-0.0498172,0.0272822,0.0272822
-2.62641,-0.042969,0.0274966,0.0274966
-2.63629,-0.0360727,0.0276663,0.0276663
-2.64444,-0.02914,0.0277871,0.0277871
-2.65086,-0.0221837,0.0278535,0.0278535
-2.65554,-0.0152183,0.0278586,0.0278586
-2.65847,-0.00826026,0.0277938,0.0277938
-2.65967,-0.00132814,0.0276491,0.0276491
-2.65914,0.00555672,0.0274139,0.0274139
-2.6569,0.0123703,0.0270772,0.0270772
-2.65296,0.0190859,0.0266281,0.0266281
-2.64736,0.0256741,0.0260568,0.0260568
-2.64014,0.0321033,0.0253539,0.0253539
-2.63133,0.0383394,0.0245116,0.0245116
-2.62099,0.0443468,0.0235233,0.0235233
-2.60918,0.0500885,0.0223848,0.0223848
-2.59597,0.0555265,0.0210945,0.0210945
-2.58144,0.0606231,0.0196535,0.0196535
-2.56569,0.0653411,0.0180669,0.0180669
-2.5488,0.069645,0.016343,0.016343
-2.5309,0.0735021,0.0144945,0.0144945
-2.51209,0.0768832,0.0125378,0.0125378
-2.4925,0.0797637,0.0104929,0.0104929
-2.47225,0.0821242,0.008383,0.008383
-2.45148,0.0839518,0.0062334,0.0062334
-2.43032,0.0852398,0.00407041,0.00407041
-2.40891,0.0859881,0.00191988,0.00191988
-2.38737,0.0862028,-0.000193849,-0.000193849
-2.36585,0.0858961,-0.00224848,-0.00224848
-2.34447,0.0850853,-0.00422369,-0.00422369
-2.32335,0.0837925,-0.00610108,-0.00610108
-2.30261,0.0820443,-0.00786434,-0.00786434
-2.28236,0.079871,-0.00949998,-0.00949998
