0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j
-1.35852e-06+1.01427e-06j,-2.73809e-06+1.48485e-06j,-4.4102e-06+1.77874e-06j,-6.29532e-06+1.98624e-06j,-8.24702e-06+2.18173e-06j,-1.00738e-05+2.39597e-06j,-1.15664e-05+2.60709e-06j,-1.25352e-05+2.76055e-06j,-1.28535e-05+2.80587e-06j,-1.24929e-05+2.72745e-06j,-1.15364e-05+2.55202e-06j
-2.68783e-06+1.36866e-06j,-5.41786e-06+2.18957e-06j,-8.72595e-06+2.90763e-06j,-1.24531e-05+3.60042e-06j,-1.63073e-05+4.31459e-06j,-1.99073e-05+5.04329e-06j,-2.28368e-05+5.72274e-06j,-2.47192e-05+6.25897e-06j,-2.53039e-05+6.57165e-06j,-2.45364e-05+6.63047e-06j,-2.25844e-05+6.46507e-06j
-3.95087e-06+1.95192e-06j,-7.96575e-06+3.34995e-06j,-1.28286e-05+4.76672e-06j,-1.83008e-05+6.25819e-06j,-2.39477e-05+7.8245e-06j,-2.92028e-05+9.39595e-06j,-3.34485e-05+1.08388e-05j,-3.61285e-05+1.19937e-05j,-3.68747e-05+1.27308e-05j,-3.5612e-05+1.2996e-05j,-3.25965e-05+1.28244e-05j
-5.11273e-06+2.75194e-06j,-1.03118e-05+4.94189e-06j,-1.66046e-05+7.31678e-06j,-2.36736e-05+9.9016e-06j,-3.09454e-05+1.26311e-05j,-3.7676e-05+1.53476e-05j,-4.3057e-05+1.78202e-05j,-4.63633e-05+1.97983e-05j,-4.71202e-05+2.10846e-05j,-4.52406e-05+2.15927e-05j,-4.10734e-05+2.13671e-05j
-6.14114e-06+3.75081e-06j,-1.23915e-05+6.92963e-06j,-1.99492e-05+1.04994e-05j,-2.84189e-05+1.44445e-05j,-3.70952e-05+1.86153e-05j,-4.50672e-05+2.27417e-05j,-5.13498e-05+2.6469e-05j,-5.50647e-05+2.94322e-05j,-5.56457e-05+3.13492e-05j,-5.30045e-05+3.20953e-05j,-4.75889e-05+3.17296e-05j
-7.00753e-06+4.92541e-06j,-1.41473e-05+9.26691e-06j,-2.27697e-05+1.42392e-05j,-3.24027e-05+1.97754e-05j,-4.22175e-05+2.56233e-05j,-5.11508e-05+3.13771e-05j,-5.80588e-05+3.65335e-05j,-6.193e-05+4.05914e-05j,-6.21246e-05+4.31698e-05j,-5.85674e-05+4.4102e-05j,-5.18111e-05+4.34689e-05j
-7.68815e-06+6.24831e-06j,-1.55317e-05+1.18987e-05j,-2.49888e-05+1.84462e-05j,-3.5514e-05+2.57621e-05j,-4.61655e-05+3.34735e-05j,-5.57448e-05+4.1017e-05j,-6.29717e-05+4.77186e-05j,-6.67251e-05+5.29226e-05j,-6.63131e-05+5.61383e-05j,-6.16891e-05+5.71559e-05j,-5.35178e-05+5.60881e-05j
-8.16483e-06+7.68892e-06j,-1.65081e-05+1.47637e-05j,-2.65479e-05+2.30202e-05j,-3.76689e-05+3.2257e-05j,-4.88298e-05+4.19637e-05j,-5.8717e-05+5.13992e-05j,-6.59392e-05+5.96999e-05j,-6.92931e-05+6.60407e-05j,-6.80587e-05+6.98144e-05j,-6.22345e-05+7.07704e-05j,-5.26035e-05+6.90654e-05j
-8.4253e-06+9.21486e-06j,-1.70519e-05+1.77967e-05j,-2.74078e-05+2.7855e-05j,-3.88129e-05+3.91043e-05j,-5.01414e-05+5.08808e-05j,-5.99881e-05+6.22489e-05j,-6.68788e-05+7.21399e-05j,-6.95576e-05+7.95487e-05j,-6.73028e-05+8.37486e-05j,-6.01745e-05+8.44554e-05j,-4.90792e-05+8.18835e-05j
