2000
0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j,0+0j
2.67077e-05-7.80694e-05j,2.88982e-05+9.44963e-06j,1.57106e-05-2.96973e-06j,9.13785e-06-1.72955e-06j,5.47379e-06-5.95265e-06j,4.24995e-06-2.79959e-06j,3.3096e-06-3.30746e-06j,2.7627e-06-1.70578e-06j,2.11456e-06-2.00012e-06j,1.62035e-06-1.19975e-06j,1.10213e-06-1.38611e-06j
0.000106362-0.000168669j,0.000114723+4.25904e-06j,6.21898e-05-1.68869e-05j,3.59385e-05-1.19039e-05j,2.1288e-05-1.86967e-05j,1.63456e-05-1.15141e-05j,1.2558e-05-1.18431e-05j,1.03386e-05-8.101e-06j,7.72912e-06-8.14642e-06j,5.73455e-06-6.03453e-06j,3.65561e-06-5.88728e-06j
0.000236344-0.000284084j,0.000254117-3.01029e-05j,0.00013638-5.27425e-05j,7.74819e-05-3.90197e-05j,4.45453e-05-4.50162e-05j,3.33404e-05-3.19745e-05j,2.47689e-05-3.06726e-05j,1.97465e-05-2.36271e-05j,1.39033e-05-2.2245e-05j,9.48781e-06-1.76963e-05j,4.94284e-06-1.6067e-05j
0.000411892-0.000436235j,0.000440766-0.00010766j,0.00023232-0.000120962j,0.000128023-9.08705e-05j,6.95966e-05-9.07994e-05j,4.95861e-05-6.89002e-05j,3.43483e-05-6.35405e-05j,2.55144e-05-5.12151e-05j,1.53968e-05-4.64349e-05j,7.98344e-06-3.7595e-05j,5.24535e-07-3.26402e-05j
0.000626151-0.00063625j,0.000665477-0.000241221j,0.000341269-0.000230507j,0.000179231-0.000173477j,8.84384e-05-0.000159825j,5.73169e-05-0.000124571j,3.38689e-05-0.000111475j,2.06629e-05-9.08786e-05j,5.83277e-06-7.98387e-05j,-4.41006e-06-6.41439e-05j,-1.43553e-05-5.34635e-05j
0.000870339-0.000894078j,0.0009165-0.000441736j,0.000452223-0.000388099j,0.000220943-0.000290243j,9.17368e-05-0.000252906j,4.79592e-05-0.000198023j,1.56444e-05-0.000172097j,-1.50565e-06-0.000139195j,-2.03766e-05-0.000118266j,-3.20985e-05-9.27195e-05j,-4.2882e-05-7.37695e-05j
0.00113401-0.00121817j,0.00118001-0.000717816j,0.000552634-0.000597738j,0.000242151-0.000441565j,7.00862e-05-0.000367691j,1.36171e-05-0.000285108j,-2.66269e-05-0.000239992j,-4.56981e-05-0.000190014j,-6.63667e-05-0.000155238j,-7.67599e-05-0.000116952j,-8.54319e-05-8.7642e-05j
0.00140533-0.00161524j,0.00144065-0.00107543j,0.000629161-0.000860514j,0.000231939-0.000624884j,1.5066e-05-0.000499038j,-5.18379e-05-0.000379243j,-9.68459e-05-0.000307845j,-0.000113791-0.000235924j,-0.00013224-0.000183701j,-0.000137081-0.000130553j,-0.000139649-8.98231e-05j
0.00167141-0.00209011j,0.00168205-0.00151775j,0.000668339-0.00117462j,0.000180212-0.000834984j,-8.00881e-05-0.000639656j,-0.000152273-0.000472385j,-0.000196303-0.000367682j,-0.000204971-0.000269673j,-0.000215579-0.000197493j,-0.000209604-0.000128688j,-0.000201541-7.68624e-05j
0.00191859-0.00264558j,0.00188736-0.00204503j,0.000657166-0.00153549j,7.82217e-05-0.0010644j,-0.000220144-0.000780776j,-0.000289258-0.000555893j,-0.000324014-0.000411821j,-0.000316457-0.000285064j,-0.000312484-0.000192063j,-0.000289966-0.000108438j,-0.000266799-4.72708e-05j
0.00213278-0.00328235j,0.00203972-0.00265469j,0.000583611-0.00193603j,-8.10489e-05-0.00130388j,-0.000407753-0.000912771j,-0.000462269-0.000621187j,-0.000477264-0.000433415j,-0.000444312-0.00027728j,-0.000418558-0.000164503j,-0.000373926-6.85111e-05j,-0.00033171-9.64481e-07j
0.00229974-0.00399902j,0.00212276-0.00334134j,0.000437041-0.00236692j,-0.000302652-0.00154286j,-0.000643484-0.0010257j,-0.00066902-0.0006602j,-0.000652162-0.000426695j,-0.000584131-0.000242813j,-0.000529583-0.000113162j,-0.000457898-8.61186e-06j,-0.000393487+6.15232e-05j
0.00240542-0.00479213j,0.00212099-0.004097j,0.00020854-0.00281697j,-0.00058957-0.00176995j,-0.000925986-0.00110976j,-0.00090583-0.000665652j,-0.000844126-0.000386966j,-0.000731486-0.000179179j,-0.000641818-3.7123e-05j,-0.000539048+7.12285e-05j,-0.00045013+0.00013973j
0.00243622-0.0056562j,0.00202018-0.00491133j,-0.000108868-0.00327353j,-0.000942728-0.00197336j,-0.00125223-0.00115561j,-0.001168-0.000631166j,-0.00104823-0.000310463j,-0.000882148-8.45413e-05j,-0.000752008+6.43101e-05j,-0.000615055+0.000171173j,-0.000499995+0.000233691j
0.00237922-0.00658385j,0.00180765-0.00577185j,-0.000520092-0.00372287j,-0.00136109-0.00214127j,-0.00161776-0.00115459j,-0.0014501-0.000551242j,-0.00125943-0.000194113j,-0.00103209+4.26528e-05j,-0.000857147+0.000191984j,-0.000683691+0.000291861j,-0.000541257+0.000344059j
0.00222247-0.00756592j,0.00147251-0.00666423j,-0.00102791-0.0041505j,-0.00184182-0.00226211j,-0.00201698-0.00109879j,-0.0017462-0.000421149j,-0.00147257-3.52853e-05j,-0.00117731+0.000203955j,-0.000954124+0.000347089j,-0.000742336+0.000434431j,-0.0005714+0.000471929j
0.00195514-0.00859163j,0.00100585-0.00757261j,-0.00163299-0.00454152j,-0.00238042-0.00232477j,-0.00244332-0.000981105j,-0.00204999-0.00023677j,-0.00168237+0.000168429j,-0.00131359+0.000401067j,-0.00103932+0.00053116j,-0.000787562+0.000600321j,-0.00058688+0.00061845j
0.00156772-0.00964872j,0.000400882-0.00847983j,-0.00233387-0.00488089j,-0.0029709-0.00231873j,-0.0028894-0.000795158j,-0.00235472+5.54407e-06j,-0.00188318+0.000419348j,-0.00143614+0.000635851j,-0.00110827+0.000745888j,-0.000814834+0.000790893j,-0.000582976+0.000784318j
0.0010522-0.0107236j,-0.000346941-0.00936778j,-0.00312708-0.00515368j,-0.0036059-0.00223414j,-0.00334708-0.00053527j,-0.00265315+0.00030907j,-0.00206874+0.000719717j,-0.00153929+0.000910186j,-0.00115533+0.000992801j,-0.000818382+0.00100698j,-0.000553873+0.000969254j
0.000402157-0.0118018j,-0.00123984-0.0102176j,-0.00400713-0.00534527j,-0.00427675-0.00206193j,-0.00380742-0.000196427j,-0.00293735+0.000676727j,-0.00223193+0.0010716j,-0.00161623+0.00122568j,-0.00117358+0.00127283j,-0.00079124+0.00124837j,-0.000492927+0.00117154j
-0.000387071-0.0128675j,-0.00227767-0.01101j,-0.00496661-0.00544158j,-0.00497357-0.00179388j,-0.00426062+0.0002257j,-0.00319852+0.00111098j,-0.0023645+0.00147663j,-0.00165878+0.00158327j,-0.00115477+0.00158583j,-0.000725426+0.00151336j,-0.000393051+0.00138767j
-0.00131832-0.0139045j,-0.00345786-0.0117256j,-0.00599621-0.00542928j,-0.00568522-0.00142271j,-0.00469593+0.000734619j,-0.00342677+0.0016136j,-0.00245686+0.00193558j,-0.00165737+0.00198267j,-0.00108944+0.00192994j,-0.000612273+0.00179822j,-0.000247189+0.00161206j
-0.00239251-0.0148962j,-0.00477543-0.0123451j,-0.00708484-0.00529599j,-0.00639941-0.000942279j,-0.00510163+0.00133281j,-0.0036111+0.00218528j,-0.00249819+0.00244787j,-0.00160124+0.00242173j,-0.000967348+0.00230108j,-0.000443016+0.00209679j,-4.89905e-05+0.00183686j
-0.00360863-0.0158254j,-0.00622306-0.0128498j,-0.00821975-0.00503055j,-0.00710277-0.000347753j,-0.00546505+0.00202149j,-0.00373949+0.00282529j,-0.00247663+0.00301101j,-0.00147894+0.00289597j,-0.000778198+0.00269248j,-0.000209637+0.00240033j,0.000206343+0.00205207j
-0.00496374-0.0166751j,-0.00779117-0.0132214j,-0.0093867-0.00462312j,-0.00778101+0.000364302j,-0.00577275+0.0028004j,-0.00379914+0.00353114j,-0.00237976+0.00362037j,-0.00127893+0.0033983j,-0.000512392+0.00309474j,9.43337e-05+0.0026978j,0.000521355+0.00224619j
-0.00645293-0.0174285j,-0.00946799-0.0134427j,-0.0105701-0.00406532j,-0.00841902+0.0011958j,-0.00601062+0.00366768j,-0.00377669+0.00429842j,-0.00219497+0.00426889j,-0.000990192+0.00391905j,-0.000161651+0.00349599j,0.000473307+0.00297638j,0.000896094+0.00240698j
-0.00806938-0.018069j,-0.0112397-0.0134976j,-0.011753-0.0033504j,-0.00900096+0.00214701j,-0.00616401+0.00461967j,-0.00365848+0.00512053j,-0.00190989+0.00494701j,-0.000602705+0.00444594j,0.000280515+0.00388224j,0.00092938+0.003222j,0.00132818+0.00252211j
-0.00980439-0.0185806j,-0.0130904-0.0133713j,-0.0129176-0.00247333j,-0.00951038+0.00321643j,-0.00621788+0.00565069j,-0.00343086+0.00598848j,-0.00151282+0.00564251j,-0.000107949+0.00496421j,0.000818418+0.00423761j,0.0014622+0.00341973j,0.00181304+0.00257961j
-0.0116474-0.018948j,-0.0150026-0.0130505j,-0.0140448-0.001431j,-0.00993039+0.00440058j,-0.00615712+0.00675282j,-0.0030806+0.00689069j,-0.000993309+0.00634047j,0.000500557+0.00545672j,0.00145381+0.00454467j,0.00206887+0.00355421j,0.0023441+0.00256807j
